ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
1,1959-1960,Gary Alcorn,C,23,23-26,DET,58,,11.6,1.6,5.4,0.292,,,0.0,1.6,5.4,0.292,0.292,0.8,1.4,0.571,,,4.8,0.4,,,,2.1,4.0,-1.0,2.7
2,1959-1960,Bob Anderegg,SF,22,18-22,NYK,33,,11.3,1.7,4.3,0.385,,,0.0,1.7,4.3,0.385,0.385,0.7,1.3,0.548,,,2.1,0.9,,,,1.0,4.0,-1.0,2.8
3,1959-1960,Paul Arizin,SF,31,31-34,PHW,72,,36.4,8.2,19.4,0.424,,,0.0,8.2,19.4,0.424,0.424,5.8,7.3,0.798,,,8.6,2.3,,,,3.7,22.3,-1.0,16.8
4,1959-1960,Dick Barnett,SG,23,23-26,SYR,57,,21.7,5.1,12.3,0.412,,,0.0,5.1,12.3,0.412,0.412,2.2,3.2,0.711,,,2.7,2.8,,,,1.7,12.4,-1.0,8.0
5,1959-1960,Elgin Baylor,SF,25,23-26,MNL,70,,41.0,10.8,25.4,0.424,,,0.0,10.8,25.4,0.424,0.424,8.1,11.0,0.732,,,16.4,3.5,,,,3.3,29.6,-1.0,28.7
6,1959-1960,Ernie Beck,SG,28,27-30,PHW,66,,12.3,1.7,4.5,0.388,,,0.0,1.7,4.5,0.388,0.388,0.4,0.5,0.844,,,1.9,1.1,,,,1.4,3.9,-1.0,2.6
7,1959-1960,Whitey Bell,PG,27,27-30,NYK,31,,14.5,2.3,6.0,0.378,,,0.0,2.3,6.0,0.378,0.378,0.9,1.4,0.651,,,2.8,1.8,,,,1.9,5.4,-1.0,3.9
8,1959-1960,Al Bianchi,PG,27,27-30,SYR,69,,18.2,3.1,8.3,0.366,,,0.0,3.1,8.3,0.366,0.366,1.6,2.2,0.703,,,2.6,2.4,,,,3.3,7.7,-1.0,3.6
9,1959-1960,Bucky Bockhorn,SG,26,23-26,CIN,75,,28.0,4.3,10.8,0.398,,,0.0,4.3,10.8,0.398,0.398,1.9,2.6,0.747,,,5.1,3.4,,,,3.3,10.5,-1.0,8.5
10,1959-1960,Carl Braun,PG,32,31-34,NYK,54,,28.0,5.3,12.2,0.432,,,0.0,5.3,12.2,0.432,0.432,2.4,2.9,0.838,,,3.1,5.0,,,,2.4,12.9,-1.0,11.2
11,1959-1960,Barney Cable,SF,24,23-26,TOT,57,,12.5,1.9,5.1,0.376,,,0.0,1.9,5.1,0.376,0.376,0.8,1.2,0.657,,,3.9,0.7,,,,1.6,4.6,-1.0,4.0
11,1959-1960,Barney Cable,F,24,23-26,DET,7,,16.6,3.1,8.6,0.367,,,0.0,3.1,8.6,0.367,0.367,0.6,1.4,0.4,,,6.9,0.9,,,,2.7,6.9,-1.0,5.7
11,1959-1960,Barney Cable,SF,24,23-26,SYR,50,,12.0,1.7,4.6,0.378,,,0.0,1.7,4.6,0.378,0.378,0.8,1.1,0.702,,,3.5,0.7,,,,1.5,4.3,-1.0,3.8
12,1959-1960,Wilt Chamberlain,C,23,23-26,PHW,72,,46.4,14.8,32.1,0.461,,,0.0,14.8,32.1,0.461,0.461,8.0,13.8,0.582,,,27.0,2.3,,,,2.1,37.6,-1.0,41.7
13,1959-1960,Gene Conley,PF,29,27-30,BOS,71,,18.7,2.8,7.6,0.373,,,0.0,2.8,7.6,0.373,0.373,1.1,1.6,0.667,,,8.3,0.5,,,,3.8,6.7,-1.0,6.4
14,1959-1960,Ed Conlin,SG,26,23-26,DET,70,,23.4,4.3,11.9,0.361,,,0.0,4.3,11.9,0.361,0.361,2.6,3.4,0.761,,,4.9,1.8,,,,2.3,11.2,-1.0,7.2
15,1959-1960,Larry Costello,PG,28,27-30,SYR,71,,34.8,5.2,11.6,0.453,,,0.0,5.2,11.6,0.453,0.453,3.5,4.1,0.862,,,5.5,6.3,,,,3.3,14.0,-1.0,15.5
16,1959-1960,Bob Cousy,PG,31,31-34,BOS,75,,34.5,7.6,19.7,0.384,,,0.0,7.6,19.7,0.384,0.384,4.3,5.4,0.792,,,4.7,9.5,,,,1.9,19.4,-1.0,18.5
17,1959-1960,Archie Dees,PF,23,23-26,DET,73,,17.0,3.7,8.5,0.439,,,0.0,3.7,8.5,0.439,0.439,2.3,2.8,0.809,,,5.4,0.6,,,,2.6,9.7,-1.0,7.8
18,1959-1960,Connie Dierking,C,23,23-26,SYR,71,,15.8,2.7,7.4,0.365,,,0.0,2.7,7.4,0.365,0.365,1.5,2.6,0.574,,,6.4,0.8,,,,2.4,6.9,-1.0,5.9
19,1959-1960,Walter Dukes,C,29,27-30,DET,66,,32.4,4.8,13.2,0.361,,,0.0,4.8,13.2,0.361,0.361,5.7,7.7,0.74,,,13.4,1.2,,,,4.7,15.2,-1.0,14.7
20,1959-1960,Boo Ellis,PF,23,23-26,MNL,46,,14.6,1.4,4.0,0.346,,,0.0,1.4,4.0,0.346,0.346,1.1,1.7,0.671,,,5.1,0.6,,,,1.4,3.9,-1.0,5.0
21,1959-1960,Wayne Embry,C,22,18-22,CIN,73,,21.8,4.2,9.5,0.439,,,0.0,4.2,9.5,0.439,0.439,2.3,4.5,0.514,,,9.5,1.1,,,,3.1,10.6,-1.0,10.6
22,1959-1960,Mike Farmer,SF,23,23-26,NYK,67,,22.9,3.2,8.5,0.373,,,0.0,3.2,8.5,0.373,0.373,1.0,1.2,0.843,,,5.7,0.9,,,,1.9,7.4,-1.0,6.6
23,1959-1960,Ray Felix,C,29,27-30,TOT,47,,18.8,2.9,7.6,0.383,,,0.0,2.9,7.6,0.383,0.383,1.5,2.4,0.625,,,7.2,0.7,,,,3.8,7.3,-1.0,5.8
23,1959-1960,Ray Felix,C,29,27-30,NYK,16,,11.6,1.9,5.9,0.33,,,0.0,1.9,5.9,0.33,0.33,1.2,2.1,0.576,,,5.1,0.1,,,,2.8,5.1,-1.0,2.6
23,1959-1960,Ray Felix,C,29,27-30,MNL,31,,22.5,3.4,8.4,0.402,,,0.0,3.4,8.4,0.402,0.402,1.6,2.5,0.646,,,8.3,0.9,,,,4.3,8.4,-1.0,7.4
24,1959-1960,Al Ferrari,SG,26,23-26,STL,71,,22.1,3.0,7.4,0.413,,,0.0,3.0,7.4,0.413,0.413,2.5,3.2,0.782,,,2.3,2.6,,,,2.9,8.6,-1.0,5.5
25,1959-1960,Bob Ferry,C,22,18-22,STL,62,,14.1,2.3,5.5,0.426,,,0.0,2.3,5.5,0.426,0.426,1.2,1.9,0.639,,,3.8,0.6,,,,2.1,5.9,-1.0,4.3
26,1959-1960,Ed Fleming,SG,26,23-26,MNL,27,,15.3,2.2,5.2,0.418,,,0.0,2.2,5.2,0.418,0.418,2.0,2.6,0.768,,,3.2,1.4,,,,1.7,6.3,-1.0,5.6
27,1959-1960,Larry Foust,C,31,31-34,TOT,72,,27.3,4.3,10.6,0.407,,,0.0,4.3,10.6,0.407,0.407,3.5,4.4,0.791,,,8.6,1.3,,,,3.3,12.2,-1.0,11.6
27,1959-1960,Larry Foust,C,31,31-34,MNL,47,,29.7,4.8,12.4,0.387,,,0.0,4.8,12.4,0.387,0.387,3.7,4.7,0.786,,,9.3,1.6,,,,3.7,13.3,-1.0,11.9
27,1959-1960,Larry Foust,C,31,31-34,STL,25,,22.6,3.5,7.4,0.47,,,0.0,3.5,7.4,0.47,0.47,3.2,4.0,0.8,,,7.3,0.9,,,,2.8,10.2,-1.0,10.9
28,1959-1960,Dave Gambee,SF,22,18-22,TOT,61,,10.8,1.9,4.8,0.402,,,0.0,1.9,4.8,0.402,0.402,1.1,1.7,0.651,,,3.8,0.6,,,,1.4,5.0,-1.0,4.5
28,1959-1960,Dave Gambee,SF,22,18-22,STL,42,,10.6,1.9,4.7,0.409,,,0.0,1.9,4.7,0.409,0.409,1.1,1.7,0.648,,,3.7,0.7,,,,1.5,5.0,-1.0,4.5
28,1959-1960,Dave Gambee,SF,22,18-22,CIN,19,,11.1,1.9,4.9,0.387,,,0.0,1.9,4.9,0.387,0.387,1.2,1.8,0.657,,,3.9,0.5,,,,1.1,5.0,-1.0,4.7
29,1959-1960,Dick Garmaker,SG,27,27-30,TOT,70,,27.6,4.6,11.6,0.396,,,0.0,4.6,11.6,0.396,0.396,2.9,3.8,0.772,,,4.5,2.9,,,,2.7,12.1,-1.0,8.9
29,1959-1960,Dick Garmaker,G-F,27,27-30,MNL,44,,27.0,4.5,11.9,0.377,,,0.0,4.5,11.9,0.377,0.377,2.7,3.7,0.718,,,4.3,3.0,,,,2.9,11.7,-1.0,7.7
29,1959-1960,Dick Garmaker,SG,27,27-30,NYK,26,,28.7,4.8,11.2,0.431,,,0.0,4.8,11.2,0.431,0.431,3.3,3.8,0.86,,,4.8,2.8,,,,2.3,12.9,-1.0,11.3
30,1959-1960,Jack George,PG,31,31-34,NYK,69,,23.2,3.6,9.4,0.385,,,0.0,3.6,9.4,0.385,0.385,2.2,2.9,0.767,,,2.9,3.5,,,,2.1,9.5,-1.0,7.3
31,1959-1960,Tom Gola,SG,27,27-30,PHW,75,,38.3,5.7,13.1,0.433,,,0.0,5.7,13.1,0.433,0.433,3.6,4.5,0.794,,,10.4,5.5,,,,4.1,15.0,-1.0,18.5
32,1959-1960,Joe Graboski,PF,30,27-30,PHW,73,,17.4,3.0,8.0,0.372,,,0.0,3.0,8.0,0.372,0.372,1.8,2.4,0.753,,,4.9,1.5,,,,2.0,7.7,-1.0,6.5
33,1959-1960,Johnny Green,PF,26,23-26,NYK,69,,17.9,3.0,6.8,0.447,,,0.0,3.0,6.8,0.447,0.447,0.9,2.2,0.406,,,7.8,0.8,,,,2.8,7.0,-1.0,7.7
34,1959-1960,Si Green,PG,26,23-26,STL,70,,19.3,2.3,6.1,0.372,,,0.0,2.3,6.1,0.372,0.372,1.6,2.5,0.634,,,3.7,1.9,,,,2.1,6.1,-1.0,4.9
35,1959-1960,Hal Greer,SG,23,23-26,SYR,70,,28.3,5.5,11.6,0.476,,,0.0,5.5,11.6,0.476,0.476,2.1,2.7,0.783,,,4.3,2.7,,,,3.0,13.2,-1.0,10.5
36,1959-1960,Gene Guarilia,SF,22,18-22,BOS,48,,8.8,1.2,3.2,0.377,,,0.0,1.2,3.2,0.377,0.377,0.6,0.9,0.707,,,1.8,0.4,,,,1.2,3.0,-1.0,1.7
37,1959-1960,Richie Guerin,SG,27,27-30,NYK,74,,32.8,7.8,18.6,0.42,,,0.0,7.8,18.6,0.42,0.42,6.2,8.0,0.773,,,6.8,6.3,,,,3.3,21.8,-1.0,19.0
38,1959-1960,Cliff Hagan,SF,28,27-30,STL,75,,37.3,9.6,20.7,0.464,,,0.0,9.6,20.7,0.464,0.464,5.6,7.0,0.803,,,10.7,4.0,,,,3.6,24.8,-1.0,23.4
39,1959-1960,Steve Hamilton,SF,25,23-26,MNL,15,,16.5,1.9,5.1,0.377,,,0.0,1.9,5.1,0.377,0.377,1.2,1.5,0.783,,,3.9,0.5,,,,2.6,5.1,-1.0,3.4
40,1959-1960,Vern Hatton,SG,24,23-26,PHW,67,,15.7,1.9,5.3,0.357,,,0.0,1.9,5.3,0.357,0.357,0.8,1.3,0.609,,,2.4,1.2,,,,0.9,4.6,-1.0,3.4
41,1959-1960,Tom Hawkins,SF,23,23-26,MNL,69,,21.3,3.2,8.4,0.38,,,0.0,3.2,8.4,0.38,0.38,1.5,2.4,0.646,,,6.2,0.8,,,,2.7,7.9,-1.0,6.1
42,1959-1960,Tom Heinsohn,PF,25,23-26,BOS,75,,32.3,9.0,21.2,0.423,,,0.0,9.0,21.2,0.423,0.423,3.8,5.1,0.733,,,10.6,2.3,,,,3.7,21.7,-1.0,17.4
43,1959-1960,Bob Hopkins,PF,25,23-26,SYR,75,,21.5,3.4,8.8,0.389,,,0.0,3.4,8.8,0.389,0.389,1.8,2.3,0.782,,,6.2,0.7,,,,2.6,8.7,-1.0,7.1
44,1959-1960,Bailey Howell,PF,23,23-26,DET,75,,31.3,6.8,14.9,0.456,,,0.0,6.8,14.9,0.456,0.456,4.2,5.6,0.739,,,10.5,0.8,,,,3.8,17.8,-1.0,15.8
45,1959-1960,Hot Rod Hundley,PG,25,23-26,MNL,73,,31.2,5.0,14.0,0.358,,,0.0,5.0,14.0,0.358,0.358,2.8,3.7,0.744,,,5.3,4.6,,,,2.7,12.8,-1.0,10.1
46,1959-1960,Andy Johnson,SF,27,27-30,PHW,75,,18.9,3.3,8.6,0.378,,,0.0,3.3,8.6,0.378,0.378,1.7,2.8,0.601,,,3.8,2.0,,,,2.6,8.2,-1.0,5.0
47,1959-1960,K.C. Jones,PG,27,27-30,BOS,74,,17.2,2.3,5.6,0.408,,,0.0,2.3,5.6,0.408,0.408,1.7,2.3,0.753,,,2.7,2.6,,,,1.5,6.3,-1.0,6.2
48,1959-1960,Sam Jones,SG,26,23-26,BOS,74,,20.4,4.8,10.6,0.454,,,0.0,4.8,10.6,0.454,0.454,2.3,3.0,0.764,,,5.1,1.7,,,,1.4,11.9,-1.0,10.8
49,1959-1960,Phil Jordon,C,26,23-26,CIN,75,,27.5,5.1,12.9,0.393,,,0.0,5.1,12.9,0.393,0.393,3.2,4.5,0.716,,,8.3,2.8,,,,3.0,13.4,-1.0,12.4
50,1959-1960,Billy Kenville,SG,29,27-30,DET,25,,14.6,1.9,5.2,0.359,,,0.0,1.9,5.2,0.359,0.359,1.3,1.6,0.805,,,2.8,1.8,,,,1.2,5.1,-1.0,4.9
51,1959-1960,Red Kerr,C,27,27-30,SYR,75,,31.6,5.8,14.8,0.392,,,0.0,5.8,14.8,0.392,0.392,3.1,4.1,0.752,,,12.2,2.2,,,,2.8,14.7,-1.0,16.3
52,1959-1960,Maurice King,PG,24,23-26,BOS,1,,19.0,5.0,8.0,0.625,,,0.0,5.0,8.0,0.625,0.625,0.0,1.0,0.0,,,4.0,2.0,,,,3.0,10.0,-1.0,9.0
53,1959-1960,Jim Krebs,C,24,23-26,MNL,75,,16.9,3.2,8.1,0.392,,,0.0,3.2,8.1,0.392,0.392,1.3,1.8,0.721,,,4.4,0.5,,,,2.8,7.6,-1.0,4.3
