ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
1,2006-2007,Shareef Abdur-Rahim,C,30,27-30,SAC,80,45,25.2,3.9,8.2,0.474,0.0,0.3,0.15,3.8,7.9,0.484,0.476,2.1,2.9,0.726,1.5,3.5,5.0,1.4,0.7,0.5,1.5,3.0,9.9,0.93,7.9
2,2006-2007,Hassan Adams,SG,22,18-22,NJN,61,8,8.1,1.2,2.2,0.556,0.0,0.0,0.0,1.2,2.2,0.56,0.556,0.4,0.6,0.667,0.6,0.7,1.3,0.2,0.3,0.1,0.4,0.8,2.9,0.5,2.4
3,2006-2007,Maurice Ager,SG,22,18-22,DAL,32,1,6.7,0.7,2.2,0.314,0.2,0.5,0.333,0.5,1.7,0.309,0.35,0.6,1.0,0.606,0.0,0.6,0.7,0.2,0.1,0.1,0.5,0.8,2.2,0.4,0.1
4,2006-2007,LaMarcus Aldridge,C,21,18-22,POR,63,22,22.1,3.8,7.6,0.503,0.0,0.0,0.0,3.8,7.6,0.505,0.503,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0,9.0,0.57,7.9
5,2006-2007,Malik Allen,PF,28,27-30,CHI,60,1,10.6,1.8,4.3,0.415,0.0,0.0,0.0,1.8,4.3,0.416,0.415,0.5,0.6,0.824,0.7,1.3,2.0,0.3,0.3,0.3,0.4,1.4,4.0,0.75,2.5
6,2006-2007,Ray Allen,SG,31,31-34,SEA,55,55,40.3,9.2,21.0,0.438,3.0,8.1,0.372,6.2,12.9,0.479,0.51,5.1,5.6,0.903,1.0,3.5,4.5,4.1,1.5,0.2,2.8,2.1,26.4,1.46,19.5
7,2006-2007,Tony Allen,SG,25,23-26,BOS,33,18,24.4,4.0,7.8,0.514,0.2,1.0,0.242,3.8,6.8,0.553,0.529,3.2,4.1,0.784,1.1,2.7,3.8,1.7,1.5,0.4,2.3,2.6,11.5,0.74,9.3
8,2006-2007,Rafer Alston,PG,30,27-30,HOU,82,82,37.1,4.7,12.4,0.375,2.3,6.5,0.363,2.3,6.0,0.389,0.47,1.6,2.2,0.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3,2.57,11.0
9,2006-2007,Lou Amundson,PF,24,23-26,TOT,11,0,8.1,0.5,1.4,0.4,0.0,0.0,0.0,0.5,1.4,0.4,0.4,0.4,0.9,0.4,1.2,1.4,2.5,0.1,0.1,0.7,0.5,1.4,1.5,0.2,1.6
9,2006-2007,Lou Amundson,PF,24,23-26,UTA,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
9,2006-2007,Lou Amundson,PF,24,23-26,PHI,10,0,8.7,0.6,1.5,0.4,0.0,0.0,0.0,0.6,1.5,0.4,0.4,0.4,1.0,0.4,1.3,1.5,2.8,0.1,0.1,0.8,0.5,1.5,1.6,0.2,1.9
10,2006-2007,Alan Anderson,SG,24,23-26,CHA,17,0,15.1,2.2,4.8,0.457,0.3,1.2,0.25,1.9,3.6,0.525,0.488,1.1,1.4,0.826,0.6,1.2,1.9,1.2,0.4,0.0,1.3,1.9,5.8,0.92,3.2
11,2006-2007,Derek Anderson,SF,32,31-34,CHA,50,32,23.8,2.5,5.9,0.429,1.1,3.0,0.355,1.4,2.8,0.507,0.52,1.9,2.1,0.877,0.6,1.7,2.3,2.7,1.0,0.1,1.1,2.3,8.0,2.45,7.1
12,2006-2007,Carmelo Anthony,SF,22,18-22,DEN,65,65,38.2,10.6,22.4,0.476,0.6,2.3,0.268,10.0,20.1,0.499,0.489,7.1,8.7,0.808,2.2,3.8,6.0,3.8,1.2,0.4,3.6,3.1,28.9,1.06,20.2
13,2006-2007,Rafael Araújo,C,26,23-26,UTA,28,0,8.9,1.0,2.3,0.415,0.0,0.0,0.0,1.0,2.3,0.415,0.415,0.6,1.0,0.621,0.8,1.6,2.4,0.4,0.2,0.1,0.6,1.4,2.6,0.67,2.0
14,2006-2007,Gilbert Arenas,PG,25,23-26,WAS,74,73,39.8,8.7,20.9,0.418,2.8,7.9,0.351,6.0,13.0,0.459,0.484,8.2,9.7,0.844,0.8,3.7,4.6,6.0,1.9,0.2,3.2,3.4,28.4,1.88,20.8
15,2006-2007,Trevor Ariza,SG,21,18-22,ORL,57,7,22.4,3.5,6.5,0.539,0.0,0.1,0.0,3.5,6.4,0.549,0.539,1.9,3.0,0.62,1.7,2.6,4.4,1.1,1.0,0.3,1.5,2.4,8.9,0.73,7.7
16,2006-2007,Darrell Armstrong,PG,38,35-38,IND,81,4,15.7,1.9,4.7,0.414,0.9,2.6,0.336,1.0,2.0,0.515,0.509,0.9,1.1,0.785,0.4,1.2,1.7,2.4,0.9,0.1,0.9,1.3,5.6,2.67,5.5
17,2006-2007,Hilton Armstrong,C,22,18-22,NOK,56,5,11.3,1.2,2.2,0.544,0.0,0.0,0.0,1.2,2.2,0.544,0.544,0.7,1.2,0.597,1.0,1.6,2.7,0.2,0.2,0.5,0.6,1.4,3.1,0.33,3.2
18,2006-2007,Carlos Arroyo,PG,27,27-30,ORL,72,5,18.1,2.8,6.6,0.425,0.2,0.7,0.275,2.6,5.9,0.443,0.439,1.8,2.3,0.795,0.4,1.4,1.9,2.8,0.5,0.0,1.3,1.8,7.7,2.15,5.5
19,2006-2007,Chucky Atkins,PG,32,31-34,MEM,75,23,27.5,4.1,9.5,0.434,1.5,4.1,0.379,2.6,5.5,0.474,0.515,3.4,4.1,0.81,0.2,1.6,1.9,4.6,0.7,0.1,1.7,1.8,13.2,2.71,10.9
20,2006-2007,James Augustine,PF,22,18-22,ORL,2,0,3.5,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0.0,0.0,0.0,0.5,1.0,1.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5
21,2006-2007,Kelenna Azubuike,SG,23,23-26,GSW,41,9,16.3,2.4,5.4,0.445,0.8,1.9,0.43,1.6,3.4,0.454,0.523,1.5,1.9,0.782,0.6,1.7,2.3,0.7,0.5,0.2,1.0,1.2,7.1,0.7,5.2
22,2006-2007,Renaldo Balkman,SF,22,18-22,NYK,68,1,15.6,2.0,4.0,0.505,0.1,0.4,0.185,2.0,3.6,0.54,0.515,0.8,1.3,0.567,1.4,2.9,4.3,0.6,0.8,0.6,0.7,2.1,4.9,0.86,5.9
23,2006-2007,Marcus Banks,PG,25,23-26,PHO,45,1,11.2,1.9,4.4,0.429,0.1,0.6,0.172,1.8,3.7,0.473,0.441,1.1,1.3,0.8,0.2,0.6,0.8,1.3,0.5,0.1,0.9,1.6,4.9,1.44,2.4
24,2006-2007,Leandro Barbosa,SG,24,23-26,PHO,80,18,32.7,6.6,13.9,0.476,2.4,5.5,0.434,4.2,8.4,0.504,0.562,2.5,2.9,0.845,0.3,2.4,2.7,4.0,1.2,0.2,1.8,2.6,18.1,2.22,14.1
25,2006-2007,J.J. Barea,PG,22,18-22,DAL,33,1,5.8,0.8,2.4,0.359,0.2,0.6,0.286,0.7,1.7,0.386,0.397,0.5,0.7,0.667,0.2,0.5,0.8,0.7,0.0,0.0,0.4,0.6,2.4,1.75,1.1
26,2006-2007,Andrea Bargnani,PF,21,18-22,TOR,65,2,25.1,4.1,9.6,0.427,1.5,4.1,0.373,2.6,5.5,0.468,0.507,1.8,2.2,0.824,0.8,3.1,3.9,0.8,0.5,0.8,1.6,2.8,11.6,0.5,7.3
27,2006-2007,Matt Barnes,PF,26,23-26,GSW,76,23,23.9,3.6,8.3,0.438,1.4,3.8,0.366,2.2,4.4,0.5,0.522,1.2,1.6,0.732,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,9.8,1.5,9.0
28,2006-2007,Andre Barrett,PG,24,23-26,CHI,6,0,4.8,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.3,0.5,0.5,0.0,0.0,0.0,0.2,0.7,0.8,1.2,0.0,0.0,0.7,0.7,1.3,1.71,1.3
29,2006-2007,Earl Barron,C,25,23-26,MIA,28,0,7.3,0.9,3.0,0.289,0.0,0.0,0.0,0.9,2.9,0.293,0.289,0.6,0.6,0.944,0.7,0.8,1.5,0.2,0.2,0.1,0.4,0.8,2.3,0.5,1.0
30,2006-2007,Brent Barry,SG,35,35-38,SAS,75,28,21.7,2.7,5.7,0.475,1.7,3.8,0.446,1.0,1.8,0.536,0.626,1.4,1.6,0.88,0.2,1.9,2.1,1.8,0.7,0.2,0.8,1.2,8.5,2.25,8.1
31,2006-2007,Brandon Bass,PF,21,18-22,NOK,21,3,7.7,0.7,2.1,0.341,0.0,0.0,0.0,0.7,2.0,0.349,0.341,0.6,0.8,0.75,0.6,1.4,2.0,0.1,0.1,0.1,0.5,0.8,2.0,0.2,1.4
32,2006-2007,Maceo Baston,PF,31,31-34,IND,47,2,8.6,1.0,1.6,0.645,0.1,0.1,0.429,1.0,1.5,0.667,0.664,0.8,1.0,0.787,0.4,1.1,1.6,0.3,0.3,0.4,0.7,1.4,2.9,0.43,2.6
33,2006-2007,Esteban Batista,PF,23,23-26,ATL,13,0,6.2,0.6,1.2,0.5,0.0,0.0,0.0,0.6,1.2,0.5,0.5,0.3,0.5,0.571,0.5,1.8,2.3,0.3,0.2,0.0,0.3,1.0,1.5,1.0,2.2
34,2006-2007,Tony Battie,PF,30,27-30,ORL,66,66,23.9,2.7,5.5,0.489,0.0,0.0,0.0,2.7,5.4,0.49,0.489,0.8,1.2,0.675,1.4,3.8,5.2,0.5,0.4,0.5,0.9,2.8,6.1,0.56,5.8
35,2006-2007,Shane Battier,SF,28,27-30,HOU,82,82,36.4,3.6,8.0,0.446,1.9,4.5,0.421,1.6,3.4,0.48,0.567,1.1,1.4,0.779,0.8,3.3,4.1,2.1,1.0,0.7,0.9,2.3,10.1,2.33,10.1
36,2006-2007,Charlie Bell,SG,27,27-30,MIL,82,64,34.7,5.2,11.9,0.437,1.5,4.4,0.352,3.6,7.5,0.488,0.503,1.6,2.0,0.78,0.7,2.2,2.9,3.0,1.2,0.0,1.3,2.6,13.5,2.31,9.6
37,2006-2007,Raja Bell,SG,30,27-30,PHO,78,78,37.4,5.3,12.2,0.432,2.6,6.4,0.413,2.6,5.8,0.452,0.539,1.5,1.9,0.776,0.6,2.6,3.2,2.5,0.6,0.3,1.1,3.0,14.7,2.27,9.9
38,2006-2007,Mike Bibby,PG,28,27-30,SAC,82,82,34.0,5.7,14.2,0.404,2.1,5.9,0.36,3.6,8.4,0.435,0.478,3.5,4.2,0.83,0.5,2.7,3.2,4.7,1.1,0.1,2.4,1.7,17.1,1.96,12.9
39,2006-2007,Andris Biedriņš,C,20,18-22,GSW,82,63,29.0,4.2,7.1,0.599,0.0,0.0,0.0,4.2,7.1,0.599,0.599,1.1,2.0,0.521,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,9.5,0.73,13.4
40,2006-2007,Chauncey Billups,PG,30,27-30,DET,70,70,36.2,5.0,11.6,0.427,1.6,4.5,0.345,3.4,7.1,0.479,0.494,5.5,6.2,0.883,0.3,3.1,3.4,7.2,1.2,0.2,2.0,2.3,17.0,3.6,17.4
41,2006-2007,Steve Blake,PG,26,23-26,TOT,82,42,27.1,2.5,6.2,0.411,0.8,2.5,0.322,1.7,3.7,0.472,0.476,0.5,0.8,0.672,0.3,1.8,2.1,5.0,0.7,0.1,1.6,1.5,6.4,3.12,7.2
41,2006-2007,Steve Blake,PG,26,23-26,MIL,33,2,17.7,1.4,3.9,0.349,0.6,2.1,0.279,0.8,1.8,0.426,0.422,0.3,0.6,0.55,0.2,1.2,1.4,2.5,0.3,0.1,0.8,1.5,3.6,3.12,2.8
41,2006-2007,Steve Blake,PG,26,23-26,DEN,49,40,33.5,3.3,7.8,0.432,1.0,2.9,0.343,2.4,4.9,0.483,0.495,0.7,0.9,0.727,0.3,2.2,2.5,6.6,1.0,0.1,2.1,1.5,8.3,3.14,10.2
42,2006-2007,Will Blalock,PG,23,23-26,DET,14,0,11.9,0.6,2.1,0.3,0.1,0.4,0.2,0.6,1.8,0.32,0.317,0.4,0.4,1.0,0.4,0.6,1.1,1.2,0.4,0.0,0.9,0.6,1.8,1.33,1.5
43,2006-2007,Andray Blatche,PF,20,18-22,WAS,56,13,12.2,1.5,3.5,0.437,0.1,0.5,0.148,1.5,3.0,0.482,0.447,0.5,0.9,0.612,1.4,2.0,3.4,0.7,0.3,0.6,0.9,1.7,3.7,0.78,3.7
44,2006-2007,Mark Blount,C,31,31-34,MIN,82,81,31.0,5.2,10.2,0.509,0.1,0.4,0.29,5.1,9.9,0.517,0.514,1.8,2.4,0.754,1.7,4.5,6.2,0.8,0.5,0.7,1.9,2.9,12.3,0.42,10.1
45,2006-2007,Keith Bogans,SG,26,23-26,ORL,59,18,16.8,1.7,4.2,0.404,0.9,2.3,0.387,0.8,1.8,0.426,0.512,0.8,1.1,0.746,0.3,1.3,1.6,1.0,0.5,0.0,0.8,1.7,5.1,1.25,2.9
46,2006-2007,Andrew Bogut,C,22,18-22,MIL,66,66,34.2,5.3,9.5,0.553,0.0,0.1,0.2,5.3,9.5,0.556,0.554,1.7,2.9,0.577,2.5,6.3,8.8,3.0,0.7,0.5,2.3,3.3,12.3,1.3,14.3
47,2006-2007,Matt Bonner,PF,26,23-26,SAS,56,0,11.7,1.9,4.2,0.447,0.6,1.7,0.383,1.3,2.6,0.49,0.523,0.5,0.7,0.711,1.1,1.6,2.8,0.4,0.3,0.2,0.4,1.2,4.9,1.0,4.5
48,2006-2007,Josh Boone,PF,22,18-22,NJN,61,0,11.0,1.6,2.8,0.579,0.0,0.0,0.0,1.6,2.8,0.579,0.579,0.9,1.7,0.544,1.0,1.8,2.9,0.2,0.2,0.3,0.5,1.5,4.2,0.4,3.8
49,2006-2007,Calvin Booth,C,30,27-30,WAS,44,1,8.6,0.7,1.5,0.47,0.0,0.0,0.5,0.7,1.5,0.469,0.477,0.1,0.2,0.6,0.6,1.2,1.8,0.4,0.1,0.7,0.2,1.6,1.6,2.0,1.9
50,2006-2007,Carlos Boozer,PF,25,23-26,UTA,74,74,34.6,8.7,15.6,0.561,0.0,0.0,0.0,8.7,15.6,0.561,0.561,3.4,5.0,0.685,3.2,8.5,11.7,3.0,0.9,0.3,2.6,2.9,20.9,1.15,22.8
51,2006-2007,Chris Bosh,C,22,18-22,TOR,69,69,38.5,7.9,15.9,0.496,0.2,0.5,0.343,7.7,15.3,0.501,0.502,6.7,8.6,0.785,2.7,8.0,10.7,2.5,0.6,1.3,2.6,2.4,22.6,0.96,22.8
52,2006-2007,Bruce Bowen,SF,35,35-38,SAS,82,82,30.0,2.3,5.7,0.405,1.1,2.8,0.384,1.2,2.9,0.426,0.5,0.5,0.9,0.589,0.3,2.4,2.7,1.4,0.8,0.3,0.8,2.1,6.2,1.75,4.7
53,2006-2007,Earl Boykins,PG,30,27-30,TOT,66,23,30.8,4.9,11.7,0.42,1.4,3.6,0.397,3.5,8.0,0.43,0.482,3.3,3.7,0.898,0.7,1.4,2.1,4.4,0.8,0.0,1.8,1.4,14.6,2.44,11.5
53,2006-2007,Earl Boykins,PG,30,27-30,DEN,31,4,28.3,5.0,12.2,0.413,1.3,3.5,0.373,3.7,8.6,0.429,0.467,3.8,4.2,0.908,0.7,1.3,2.0,4.3,0.8,0.1,1.7,1.0,15.2,2.53,12.1
53,2006-2007,Earl Boykins,PG,30,27-30,MIL,35,19,33.0,4.8,11.2,0.427,1.5,3.7,0.419,3.2,7.5,0.431,0.496,2.9,3.3,0.886,0.7,1.4,2.2,4.5,0.9,0.0,1.9,1.7,14.0,2.37,11.2
54,2006-2007,Cedric Bozeman,SG,23,23-26,ATL,23,5,8.7,0.5,1.7,0.282,0.1,0.6,0.154,0.4,1.1,0.346,0.308,0.1,0.3,0.333,0.1,0.9,1.0,0.4,0.2,0.1,0.4,1.4,1.1,1.0,-0.4
55,2006-2007,Elton Brand,PF,27,27-30,LAC,80,80,38.5,8.1,15.1,0.533,0.0,0.0,1.0,8.1,15.1,0.532,0.533,4.4,5.8,0.761,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,20.5,1.16,22.0
56,2006-2007,Ronnie Brewer,SG,21,18-22,UTA,56,14,12.1,1.8,3.4,0.528,0.0,0.2,0.0,1.8,3.3,0.554,0.528,1.0,1.5,0.675,0.7,0.7,1.3,0.4,0.7,0.1,0.4,0.8,4.6,1.0,3.8
57,2006-2007,Primož Brezec,C,27,27-30,CHA,58,40,14.4,2.1,4.7,0.445,0.0,0.1,0.333,2.1,4.7,0.446,0.447,0.7,1.2,0.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,2.8,5.0,0.57,2.6
58,2006-2007,Andre Brown,PF,25,23-26,SEA,38,0,7.1,1.1,1.9,0.568,0.0,0.0,0.0,1.1,1.9,0.575,0.568,0.2,0.4,0.6,0.7,1.3,1.9,0.1,0.2,0.1,0.8,0.7,2.4,0.12,2.2
59,2006-2007,Dee Brown,PG,22,18-22,UTA,49,0,9.2,0.7,2.0,0.327,0.1,0.6,0.214,0.5,1.4,0.371,0.357,0.5,0.8,0.649,0.2,0.7,0.8,1.7,0.4,0.1,0.6,1.0,1.9,2.83,1.7
60,2006-2007,Devin Brown,SG,28,27-30,NOK,58,49,28.7,4.0,9.6,0.42,1.4,3.9,0.357,2.6,5.7,0.463,0.493,2.1,2.7,0.794,0.9,3.4,4.3,2.6,0.8,0.2,1.6,2.4,11.6,1.62,9.3
61,2006-2007,Kwame Brown,C,24,23-26,LAL,41,28,27.6,3.5,5.9,0.591,0.0,0.0,0.0,3.5,5.9,0.593,0.591,1.4,3.3,0.44,2.0,4.0,6.0,1.8,1.0,1.2,1.9,3.0,8.4,0.95,9.2
