ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
1,1992-1993,Alaa Abdelnaby,PF,24,23-26,TOT,75,52,17.5,3.3,6.3,0.518,0.0,0.0,0.0,3.3,6.3,0.519,0.518,1.2,1.5,0.759,1.7,2.8,4.5,0.4,0.3,0.3,1.3,2.5,7.7,0.31,6.1
1,1992-1993,Alaa Abdelnaby,PF,24,23-26,MIL,12,0,13.3,2.2,4.7,0.464,0.0,0.1,0.0,2.2,4.6,0.473,0.464,1.0,1.3,0.75,1.0,2.1,3.1,0.8,0.5,0.3,1.1,2.0,5.3,0.73,4.1
1,1992-1993,Alaa Abdelnaby,PF,24,23-26,BOS,63,52,18.3,3.5,6.6,0.525,0.0,0.0,0.0,3.5,6.6,0.525,0.525,1.2,1.6,0.76,1.8,3.0,4.8,0.3,0.3,0.3,1.3,2.6,8.2,0.23,6.5
2,1992-1993,Mahmoud Abdul-Rauf,PG,23,23-26,DEN,81,81,33.5,7.8,17.4,0.45,0.9,2.4,0.355,7.0,14.9,0.465,0.475,2.7,2.9,0.935,0.6,2.1,2.8,4.2,1.0,0.1,2.3,2.2,19.2,1.83,13.0
3,1992-1993,Mark Acres,C,30,27-30,TOT,18,7,14.9,1.4,2.7,0.531,0.1,0.1,0.5,1.4,2.6,0.532,0.541,0.6,0.9,0.688,1.4,2.3,3.7,0.3,0.2,0.3,0.7,1.9,3.6,0.43,3.9
3,1992-1993,Mark Acres,C,30,27-30,HOU,6,0,3.8,0.3,1.5,0.222,0.2,0.3,0.5,0.2,1.2,0.143,0.278,0.2,0.3,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.1
3,1992-1993,Mark Acres,C,30,27-30,WSB,12,7,20.5,2.0,3.3,0.6,0.0,0.0,0.0,2.0,3.3,0.6,0.6,0.8,1.2,0.714,2.0,3.1,5.1,0.4,0.3,0.5,0.9,2.7,4.8,0.44,5.8
4,1992-1993,Michael Adams,PG,30,27-30,WSB,70,70,35.7,5.2,11.9,0.439,1.0,3.0,0.321,4.2,8.8,0.48,0.48,3.4,4.0,0.856,0.7,2.7,3.4,7.5,1.4,0.1,2.5,2.1,14.8,3.0,15.3
5,1992-1993,Rafael Addison,SF,28,27-30,NJN,68,15,17.1,2.7,6.0,0.443,0.1,0.5,0.206,2.6,5.5,0.464,0.451,0.8,1.0,0.814,0.7,1.3,1.9,0.8,0.3,0.2,0.9,1.8,6.3,0.89,3.3
6,1992-1993,Mark Aguirre,SF,33,31-34,DET,51,15,20.7,3.7,8.3,0.443,0.6,1.6,0.361,3.1,6.6,0.463,0.479,1.9,2.5,0.767,0.8,2.1,3.0,2.1,0.3,0.1,1.3,2.0,9.9,1.62,6.9
7,1992-1993,Danny Ainge,SG,33,31-34,PHO,80,0,27.0,4.2,9.1,0.462,1.9,4.7,0.403,2.3,4.5,0.522,0.564,1.5,1.8,0.848,0.6,2.1,2.7,3.3,0.9,0.1,1.4,2.2,11.8,2.36,10.0
8,1992-1993,Victor Alexander,C,23,23-26,GSW,72,59,24.3,4.8,9.3,0.516,0.1,0.3,0.455,4.6,9.0,0.518,0.523,1.5,2.3,0.685,1.8,4.0,5.8,1.3,0.5,0.7,1.7,3.0,11.2,0.76,9.5
9,1992-1993,Eric Anderson,PF,22,18-22,NYK,16,0,2.8,0.3,1.1,0.278,0.0,0.0,0.0,0.3,1.1,0.278,0.278,0.7,0.8,0.846,0.4,0.5,0.9,0.2,0.2,0.1,0.3,0.9,1.3,0.67,0.6
10,1992-1993,Kenny Anderson,PG,22,18-22,NJN,55,55,36.5,6.7,15.5,0.435,0.1,0.5,0.28,6.6,15.0,0.44,0.439,3.3,4.2,0.776,0.9,3.2,4.1,8.2,1.7,0.2,2.8,2.5,16.9,2.93,16.1
