ranker,season,player,pos,age,age_group,team,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_tov_ratio,efficiency
1,1983-1984,Kareem Abdul-Jabbar,C,36,35-38,LAL,80,80,32.8,9.0,15.5,0.578,0.0,0.0,0.0,9.0,15.5,0.579,0.578,3.6,4.9,0.723,2.1,5.2,7.3,2.6,0.7,1.8,2.8,2.6,21.5,0.93,20.7
2,1983-1984,Alvan Adams,C,29,27-30,PHO,70,13,20.7,3.8,8.3,0.462,0.0,0.1,0.0,3.8,8.3,0.465,0.462,1.9,2.3,0.825,1.7,2.9,4.6,3.1,1.0,0.4,1.7,2.8,9.6,1.82,9.3
3,1983-1984,Mark Aguirre,SF,24,23-26,DAL,79,79,36.7,11.7,22.3,0.524,0.2,0.7,0.268,11.5,21.6,0.532,0.528,5.9,7.9,0.749,2.0,3.9,5.9,4.5,1.0,0.3,3.6,3.1,29.5,1.25,21.9
4,1983-1984,Danny Ainge,SG,24,23-26,BOS,71,3,16.3,2.3,5.1,0.46,0.1,0.3,0.273,2.3,4.8,0.472,0.468,0.6,0.8,0.821,0.4,1.2,1.6,2.3,0.6,0.1,1.0,2.0,5.4,2.3,4.0
5,1983-1984,J.J. Anderson,SF,23,23-26,UTA,48,0,6.5,1.1,2.7,0.423,0.0,0.1,0.0,1.1,2.6,0.433,0.423,0.3,0.6,0.414,0.8,0.5,1.3,0.5,0.3,0.2,0.4,0.6,2.5,1.25,1.9
6,1983-1984,Richard Anderson,PF,23,23-26,DEN,78,17,17.7,3.5,8.2,0.426,0.0,0.2,0.158,3.4,7.9,0.435,0.429,1.5,1.9,0.773,1.7,3.5,5.2,2.5,0.6,0.4,1.4,2.3,8.5,1.79,8.4
7,1983-1984,Tiny Archibald,PG,35,35-38,MIL,46,46,22.6,3.0,6.1,0.487,0.1,0.4,0.222,2.9,5.7,0.506,0.495,1.4,2.2,0.634,0.3,1.3,1.7,3.5,0.7,0.0,1.7,1.7,7.4,2.06,6.0
8,1983-1984,Ken Austin,SF,22,18-22,DET,7,0,4.0,0.9,1.9,0.462,0.0,0.0,0.0,0.9,1.9,0.462,0.462,0.0,0.0,0.0,0.3,0.1,0.4,0.1,0.1,0.1,0.4,1.0,1.7,0.25,0.0
9,1983-1984,John Bagley,PG,23,23-26,CLE,76,19,22.5,3.4,8.0,0.423,0.0,0.2,0.118,3.4,7.8,0.432,0.425,2.1,2.6,0.793,0.6,1.4,2.1,4.4,1.0,0.1,2.2,1.5,8.9,2.0,7.7
10,1983-1984,James Bailey,PF,26,23-26,HOU,73,0,16.1,3.5,7.1,0.491,0.0,0.0,0.0,3.5,7.1,0.492,0.491,1.9,2.6,0.719,1.4,2.6,4.0,1.1,0.5,0.5,1.4,2.7,8.8,0.79,6.5
11,1983-1984,Thurl Bailey,PF,22,18-22,UTA,81,54,24.8,3.7,7.3,0.512,0.0,0.0,0.0,3.7,7.3,0.512,0.512,1.1,1.4,0.752,1.4,4.3,5.7,1.6,0.5,1.5,1.3,2.4,8.5,1.23,10.2
12,1983-1984,Greg Ballard,SF,29,27-30,WSB,82,82,32.9,6.2,12.9,0.481,0.0,0.2,0.133,6.2,12.8,0.486,0.482,2.0,2.5,0.798,1.7,4.2,6.0,3.5,1.1,0.4,1.7,2.6,14.5,2.06,14.0
13,1983-1984,Gene Banks,PF,24,23-26,SAS,80,66,32.5,5.3,9.3,0.568,0.0,0.1,0.167,5.3,9.3,0.571,0.568,2.5,3.4,0.741,2.6,4.7,7.3,3.2,1.3,0.3,2.1,3.2,13.1,1.52,15.0
14,1983-1984,Dave Batton,C,27,27-30,SAS,4,0,7.8,1.3,2.5,0.5,0.0,0.0,0.0,1.3,2.5,0.5,0.5,0.0,0.0,0.0,0.3,0.8,1.0,0.8,0.0,0.8,1.0,1.3,2.5,0.8,1.6
15,1983-1984,Kent Benson,C,29,27-30,DET,82,58,21.1,3.0,5.5,0.55,0.0,0.0,0.0,3.0,5.5,0.551,0.55,1.0,1.2,0.822,1.4,3.6,5.0,1.6,0.9,0.6,1.0,2.8,7.1,1.6,8.7
16,1983-1984,Larry Bird,PF,27,27-30,BOS,79,77,38.3,9.6,19.5,0.492,0.2,0.9,0.247,9.4,18.6,0.504,0.497,4.7,5.3,0.888,2.3,7.8,10.1,6.6,1.8,0.9,3.0,2.5,24.2,2.2,27.6
17,1983-1984,Otis Birdsong,SG,28,27-30,NJN,69,57,31.4,8.4,16.6,0.508,0.1,0.3,0.25,8.4,16.3,0.513,0.51,2.8,4.6,0.608,1.1,1.4,2.5,3.9,1.2,0.2,2.5,2.6,19.8,1.56,12.5
18,1983-1984,Rolando Blackman,SG,24,23-26,DAL,81,81,37.3,8.9,16.3,0.546,0.0,0.1,0.091,8.9,16.2,0.55,0.547,4.6,5.7,0.812,1.5,3.1,4.6,3.6,0.7,0.5,2.1,1.6,22.4,1.71,19.6
19,1983-1984,Tom Boswell,PF,30,27-30,UTA,38,0,6.9,0.7,1.4,0.538,0.0,0.0,1.0,0.7,1.3,0.529,0.548,0.4,0.6,0.762,0.7,0.9,1.7,0.4,0.2,0.0,0.3,1.5,1.9,1.33,1.5
20,1983-1984,Charles Bradley,SG,24,23-26,SEA,8,0,4.9,0.4,0.9,0.429,0.0,0.0,0.0,0.4,0.9,0.429,0.429,0.6,0.9,0.714,0.0,0.4,0.4,0.6,0.0,0.1,1.0,0.8,1.4,0.6,-0.1
21,1983-1984,Mike Bratz,PG,28,27-30,GSW,82,0,17.4,2.6,6.4,0.409,0.2,0.6,0.294,2.4,5.7,0.421,0.423,1.5,1.7,0.876,0.5,1.2,1.7,3.1,1.0,0.1,1.3,1.9,6.8,2.38,5.5
22,1983-1984,Randy Breuer,C,23,23-26,MIL,57,8,8.3,1.2,3.1,0.384,0.0,0.0,0.0,1.2,3.1,0.384,0.384,0.6,0.8,0.696,0.8,1.1,1.9,0.3,0.2,0.7,0.6,1.7,2.9,0.5,1.6
23,1983-1984,Ron Brewer,SG,28,27-30,TOT,53,8,18.7,3.4,7.6,0.444,0.1,0.3,0.214,3.3,7.3,0.452,0.448,1.0,1.3,0.776,0.4,0.8,1.2,0.9,0.5,0.4,0.8,1.2,7.8,1.12,4.3
23,1983-1984,Ron Brewer,SG,28,27-30,GSW,13,3,16.2,2.1,4.5,0.466,0.0,0.1,0.0,2.1,4.4,0.474,0.466,0.8,1.3,0.647,0.4,0.6,1.0,0.5,0.5,0.4,0.5,0.8,5.0,1.0,3.2
23,1983-1984,Ron Brewer,SG,28,27-30,SAS,40,5,19.6,3.8,8.6,0.441,0.1,0.3,0.231,3.7,8.3,0.449,0.445,1.0,1.3,0.82,0.4,0.8,1.3,1.1,0.5,0.4,0.8,1.4,8.7,1.38,4.7
24,1983-1984,Junior Bridgeman,SF,30,27-30,MIL,81,10,30.0,6.3,13.5,0.465,0.1,0.4,0.194,6.2,13.1,0.473,0.468,2.4,3.0,0.807,1.0,3.1,4.1,3.3,0.7,0.2,1.8,2.8,15.1,1.83,11.0
25,1983-1984,Michael Brooks,SF,25,23-26,SDC,47,30,29.9,4.5,9.5,0.479,0.0,0.1,0.0,4.5,9.4,0.484,0.479,2.2,3.2,0.689,3.0,4.3,7.3,1.9,1.1,0.3,1.7,2.7,11.3,1.12,11.5
26,1983-1984,Fred Brown,SG,35,35-38,SEA,71,1,15.9,3.6,7.1,0.51,0.1,0.5,0.265,3.5,6.6,0.528,0.519,1.1,1.2,0.895,0.2,0.7,0.9,2.7,0.7,0.0,1.0,1.2,8.5,2.7,7.0
27,1983-1984,Rickey Brown,C,25,23-26,ATL,68,3,11.5,1.4,3.0,0.468,0.0,0.0,0.0,1.4,3.0,0.468,0.468,0.7,1.0,0.738,1.0,1.7,2.7,0.4,0.3,0.3,0.8,2.4,3.5,0.5,2.1
28,1983-1984,Wallace Bryant,C,24,23-26,CHI,29,0,10.9,1.8,4.6,0.391,0.0,0.0,0.0,1.8,4.6,0.391,0.391,0.5,1.1,0.424,1.3,1.5,2.8,0.4,0.3,0.4,0.6,1.7,4.1,0.67,2.3
29,1983-1984,Quinn Buckner,PG,29,27-30,BOS,79,0,15.8,1.7,4.1,0.427,0.0,0.1,0.0,1.7,4.0,0.435,0.427,0.6,0.9,0.649,0.5,1.2,1.7,2.7,1.1,0.0,1.3,2.4,4.1,2.08,3.2
30,1983-1984,Don Buse,PG,33,31-34,KCK,76,10,17.5,2.0,4.6,0.426,0.2,0.8,0.305,1.7,3.9,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4.0,1.1,0.0,1.1,0.8,5.0,3.64,6.8
31,1983-1984,Kenny Carr,PF,28,27-30,POR,82,57,29.9,6.3,11.3,0.561,0.0,0.1,0.0,6.3,11.2,0.564,0.561,3.0,4.5,0.673,2.5,5.3,7.8,1.9,0.8,0.4,2.5,3.3,15.6,0.76,14.2
32,1983-1984,M.L. Carr,SF,33,31-34,BOS,60,1,9.8,1.2,2.9,0.409,0.1,0.3,0.2,1.1,2.6,0.429,0.418,0.7,0.8,0.875,0.4,0.8,1.3,0.8,0.3,0.1,0.8,1.1,3.1,1.0,1.9
33,1983-1984,Joe Barry Carroll,C,25,23-26,GSW,80,80,37.0,8.3,17.4,0.477,0.0,0.0,0.0,8.3,17.4,0.477,0.477,3.9,5.4,0.723,2.9,5.0,8.0,2.5,1.3,1.8,3.4,3.1,20.5,0.74,17.0
34,1983-1984,Butch Carter,SG,25,23-26,IND,73,54,28.0,5.7,11.8,0.479,0.2,0.6,0.326,5.5,11.2,0.488,0.488,1.9,2.4,0.764,1.0,1.1,2.1,2.8,1.8,0.2,1.9,2.9,13.4,1.47,8.9
35,1983-1984,Howard Carter,SG,22,18-22,DEN,55,5,12.5,2.6,5.7,0.459,0.1,0.3,0.263,2.5,5.4,0.471,0.467,0.9,1.1,0.77,0.7,0.9,1.6,1.3,0.3,0.1,0.8,1.5,6.2,1.62,3.9
36,1983-1984,Bill Cartwright,C,26,23-26,NYK,77,77,32.3,5.9,10.5,0.561,0.0,0.0,0.0,5.9,10.5,0.561,0.561,5.2,6.5,0.805,2.5,5.9,8.4,1.4,0.6,1.3,2.6,3.4,17.0,0.54,16.8
37,1983-1984,Harvey Catchings,PF,32,31-34,MIL,69,3,16.8,0.9,2.2,0.399,0.0,0.0,0.0,0.9,2.2,0.401,0.399,0.3,0.6,0.524,1.3,2.6,3.9,0.6,0.4,1.2,0.8,2.5,2.1,0.75,3.3
